order_date,day_name,Item Name,total_orders,total_price,avg_price,min_price,total_quantity_sold,total_revenue,avg_revenue
2018-10-31,Wednesday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,8,6.4,2.13
2018-10-31,Wednesday,Plain Rice,3,8.850000000000001,2.9500000000000006,2.95,6,17.700000000000003,5.9
2018-10-31,Wednesday,Red Sauce,3,1.5,0.5,0.5,3,1.5,0.5
2018-10-31,Wednesday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-10-31,Wednesday,Saag Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2018-10-31,Wednesday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-10-31,Wednesday,Special Fried Rice,2,7.9,3.95,3.95,2,7.9,3.95
2018-10-31,Wednesday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2018-10-31,Wednesday,Tandoori Roti,1,2.6,2.6,2.6,2,5.2,5.2
2018-10-31,Wednesday,Plain Naan,3,7.800000000000001,2.6,2.6,4,10.4,3.47
2018-10-31,Wednesday,Lamb Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Mushroom - King Prawn,1,12.95,12.95,12.95,1,12.95,12.95
2018-10-31,Wednesday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-10-31,Wednesday,Bengal Fish Karahi,1,12.95,12.95,12.95,1,12.95,12.95
2018-10-31,Wednesday,Bhuna - Chicken,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-10-31,Wednesday,Bottle Coke,1,2.95,2.95,2.95,1,2.95,2.95
2018-10-31,Wednesday,Butter Chicken,1,9.95,9.95,9.95,2,19.9,19.9
2018-10-31,Wednesday,Chicken Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2018-10-31,Wednesday,Chicken Hari Mirch,1,9.95,9.95,9.95,1,9.95,9.95
2018-10-31,Wednesday,Chicken Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Lamb Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2018-10-31,Wednesday,Curry - Chicken Tikka,1,7.95,7.95,7.95,1,7.95,7.95
2018-10-31,Wednesday,Lal Mirch Lamb,1,9.95,9.95,9.95,1,9.95,9.95
2018-10-31,Wednesday,Korma - Lamb,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Korma - Chicken,2,17.9,8.95,8.95,2,17.9,8.95
2018-10-31,Wednesday,King Prawn Puree,1,5.95,5.95,5.95,1,5.95,5.95
2018-10-31,Wednesday,Chicken Tikka Pasanda,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-10-31,Wednesday,Garlic Naan,3,8.850000000000001,2.9500000000000006,2.95,5,14.75,4.92
2018-10-31,Wednesday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2018-10-31,Wednesday,Dupiaza - Chicken,1,8.95,8.95,8.95,1,8.95,8.95
2018-10-31,Wednesday,King Prawn Butterfly,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Plain Naan,6,15.600000000000001,2.6,2.6,8,20.8,3.47
2018-11-01,Thursday,Mushroom Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Mushroom Rice,3,11.850000000000001,3.9500000000000006,3.95,3,11.850000000000001,3.95
2018-11-01,Thursday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-01,Thursday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-01,Thursday,Paneer Shaslick,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-01,Thursday,Paneer Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-01,Thursday,Peshwari Naan,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2018-11-01,Thursday,Pilau Rice,6,17.700000000000003,2.9500000000000006,2.95,8,23.6,3.93
2018-11-01,Thursday,Plain Papadum,1,0.8,0.8,0.8,4,3.2,3.2
2018-11-01,Thursday,Stuffed Paratha,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-01,Thursday,Saag Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2018-11-01,Thursday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-01,Thursday,Sheek Kebab (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-01,Thursday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-01,Thursday,Tandoori Chicken (1/4),1,4.95,4.95,4.95,1,4.95,4.95
2018-11-01,Thursday,Tandoori Fish,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Tandoori Roti,2,5.2,2.6,2.6,2,5.2,2.6
2018-11-01,Thursday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-01,Thursday,Red Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-01,Thursday,Meat Samosa,2,7.9,3.95,3.95,3,11.850000000000001,5.93
2018-11-01,Thursday,Plain Rice,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2018-11-01,Thursday,Madras - Lamb,2,15.9,7.95,7.95,2,15.9,7.95
2018-11-01,Thursday,Mango Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2018-11-01,Thursday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Bhindi Bhajee,3,17.85,5.95,5.95,3,17.85,5.95
2018-11-01,Thursday,Bhuna - Chicken Tikka,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-01,Thursday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Chapati,1,1.95,1.95,1.95,1,1.95,1.95
2018-11-01,Thursday,Chicken Balti,2,19.9,9.95,9.95,2,19.9,9.95
2018-11-01,Thursday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-01,Thursday,Chicken Haryali,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-01,Thursday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-01,Thursday,Chicken Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-01,Thursday,Bhuna - Lamb,2,17.9,8.95,8.95,2,17.9,8.95
2018-11-01,Thursday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2018-11-01,Thursday,Madras - Chicken,1,7.95,7.95,7.95,2,15.9,15.9
2018-11-01,Thursday,Lamb Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-01,Thursday,Lamb Biryani,1,9.95,9.95,9.95,2,19.9,19.9
2018-11-01,Thursday,Lal Mirch Lamb,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-01,Thursday,Lamb Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-01,Thursday,Dupiaza - Chicken,2,17.9,8.95,8.95,2,17.9,8.95
2018-11-01,Thursday,Curry - Prawn,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-01,Thursday,Chicken Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-01,Thursday,Garlic Naan,2,5.9,2.95,2.95,2,5.9,2.95
2018-11-01,Thursday,Madras - Chicken Tikka,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-02,Friday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,Mixed Vegetable Curry,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Onion Chutney,1,0.5,0.5,0.5,2,1.0,1.0
2018-11-02,Friday,Vindaloo Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,Onion Bhajee,7,27.650000000000002,3.95,3.95,9,35.550000000000004,5.08
2018-11-02,Friday,Mushroom Rice,4,15.8,3.95,3.95,7,27.650000000000002,6.91
2018-11-02,Friday,Mushroom Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Madras - Lamb,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-02,Friday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-02,Friday,Meat Samosa,2,7.9,3.95,3.95,2,7.9,3.95
2018-11-02,Friday,Mango Chutney,5,2.5,0.5,0.5,5,2.5,0.5
2018-11-02,Friday,Lemon Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,Madras - Chicken,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-02,Friday,Lemonade 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-02,Friday,Paneer Tikka Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Mixed Starter,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-02,Friday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,Pilau Rice,8,23.6,2.95,2.95,10,29.5,3.69
2018-11-02,Friday,Lamb Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Vindaloo - Lamb,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-02,Friday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Tandoori Roti,2,5.2,2.6,2.6,3,7.800000000000001,3.9
2018-11-02,Friday,Tandoori King Prawn Masala,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-02,Friday,Tandoori Chicken Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Tandoori Chicken (Main),1,8.95,8.95,8.95,2,17.9,17.9
2018-11-02,Friday,Peshwari Naan,5,14.75,2.95,2.95,5,14.75,2.95
2018-11-02,Friday,Saag Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,Saag Aloo,3,17.85,5.95,5.95,3,17.85,5.95
2018-11-02,Friday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-02,Friday,Puree,1,1.95,1.95,1.95,2,3.9,3.9
2018-11-02,Friday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-02,Friday,Plain Rice,7,20.650000000000002,2.95,2.95,11,32.45,4.64
2018-11-02,Friday,Plain Papadum,6,4.800000000000001,0.8000000000000002,0.8,11,8.8,1.47
2018-11-02,Friday,Plain Naan,10,26.0,2.6,2.6,17,44.2,4.42
2018-11-02,Friday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Lamb Rezala,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Dhansak - King Prawn,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-02,Friday,Lamb Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Chicken Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Chapati,3,5.85,1.95,1.95,3,5.85,1.95
2018-11-02,Friday,Chana Masala,3,17.85,5.95,5.95,3,17.85,5.95
2018-11-02,Friday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Brinjal Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Chicken Mysore,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Bottle Coke,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-02,Friday,Bhuna - Lamb,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Bhuna - Chicken,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Bhindi Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Lamb Mysore,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Aloo Gobi,3,17.85,5.95,5.95,3,17.85,5.95
2018-11-02,Friday,Aloo Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-02,Friday,Bombay Aloo,5,29.75,5.95,5.95,5,29.75,5.95
2018-11-02,Friday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-02,Friday,Baingan Hari Mirch,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-02,Friday,Chicken Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-02,Friday,Chicken Tikka Balti,2,21.9,10.95,10.95,2,21.9,10.95
2018-11-02,Friday,Lamb Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2018-11-02,Friday,Korma - Lamb,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Korma - King Prawn,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-02,Friday,Korma - Chicken,4,35.8,8.95,8.95,8,71.6,17.9
2018-11-02,Friday,King Prawn Shaslick,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-02,Friday,Keema Rice,1,3.95,3.95,3.95,2,7.9,7.9
2018-11-02,Friday,Keema Naan,4,11.8,2.95,2.95,5,14.75,3.69
2018-11-02,Friday,Korma Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,French Fries,3,11.850000000000001,3.9500000000000006,3.95,4,15.8,5.27
2018-11-02,Friday,Egg Rice,1,3.95,3.95,3.95,2,7.9,7.9
2018-11-02,Friday,Dupiaza - Chicken,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Curry - Lamb,3,23.85,7.95,7.95,3,23.85,7.95
2018-11-02,Friday,Chicken Tikka Masala,6,53.699999999999996,8.95,8.95,6,53.699999999999996,8.95
2018-11-02,Friday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-02,Friday,Garlic Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-02,Friday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-03,Saturday,Peshwari Naan,2,5.9,2.95,2.95,2,5.9,2.95
2018-11-03,Saturday,Persian Chicken Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-03,Saturday,Pathia - Chicken Tikka,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Onion Chutney,3,1.5,0.5,0.5,4,2.0,0.67
2018-11-03,Saturday,Onion Bhajee,5,19.75,3.95,3.95,5,19.75,3.95
2018-11-03,Saturday,Mint Sauce,2,1.0,0.5,0.5,3,1.5,0.75
2018-11-03,Saturday,Mixed Starter,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Meat Samosa,2,7.9,3.95,3.95,2,7.9,3.95
2018-11-03,Saturday,Mango Chutney,4,2.0,0.5,0.5,5,2.5,0.62
2018-11-03,Saturday,Madras - Lamb,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-03,Saturday,Pilau Rice,9,26.55,2.95,2.95,10,29.5,3.28
2018-11-03,Saturday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-03,Saturday,Plain Naan,10,26.0,2.6,2.6,12,31.2,3.12
2018-11-03,Saturday,Madras - Chicken,2,15.9,7.95,7.95,2,15.9,7.95
2018-11-03,Saturday,Plain Rice,5,14.75,2.95,2.95,7,20.650000000000002,4.13
2018-11-03,Saturday,Red Sauce,1,0.5,0.5,0.5,2,1.0,1.0
2018-11-03,Saturday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Saag - Chicken,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Saag - Prawn,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Spicy Papadum,1,0.8,0.8,0.8,2,1.6,1.6
2018-11-03,Saturday,Tandoori Chicken (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Tandoori King Prawn Garlic,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-03,Saturday,Tandoori Roti,1,2.6,2.6,2.6,1,2.6,2.6
2018-11-03,Saturday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Vegetable Roll,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-03,Saturday,Plain Papadum,7,5.6000000000000005,0.8,0.8,24,19.200000000000003,2.74
2018-11-03,Saturday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-03,Saturday,Lamb Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Korma - Chicken,7,62.64999999999999,8.95,8.95,8,71.6,10.23
2018-11-03,Saturday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Baingan Hari Mirch,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Bengal Salad,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-03,Saturday,Bhindi Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Bhuna - Lamb,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Bombay Aloo,3,17.85,5.95,5.95,4,23.8,7.93
2018-11-03,Saturday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Cauliflower Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Chapati,3,5.85,1.95,1.95,3,5.85,1.95
2018-11-03,Saturday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Chicken Chilli Garlic,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Chicken Tikka,2,9.9,4.95,4.95,2,9.9,4.95
2018-11-03,Saturday,Bhuna - King Prawn,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-03,Saturday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-03,Saturday,King Prawn Puree,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-03,Saturday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-03,Saturday,Egg Rice,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-03,Saturday,Dupiaza - Chicken,1,8.95,8.95,8.95,2,17.9,17.9
2018-11-03,Saturday,Dhansak - Lamb,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-03,Saturday,Garlic Naan,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-03,Saturday,Curry - Lamb,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-03,Saturday,Curry - Chicken Tikka,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-03,Saturday,Curry - Chicken,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-03,Saturday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2018-11-03,Saturday,Chicken Tikka Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-03,Saturday,Dhansak - Chicken,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
2018-11-04,Sunday,Madras - Chicken,2,15.9,7.95,7.95,2,15.9,7.95
2018-11-04,Sunday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2018-11-04,Sunday,Madras Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-04,Sunday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-04,Sunday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-04,Sunday,Mixed Starter,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-04,Sunday,Mushroom Rice,2,7.9,3.95,3.95,2,7.9,3.95
2018-11-04,Sunday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-04,Sunday,Paneer Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,Pilau Rice,5,14.75,2.95,2.95,7,20.650000000000002,4.13
2018-11-04,Sunday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-04,Sunday,Plain Papadum,2,1.6,0.8,0.8,11,8.8,4.4
2018-11-04,Sunday,Plain Rice,2,5.9,2.95,2.95,2,5.9,2.95
2018-11-04,Sunday,Prawn Puree,2,9.9,4.95,4.95,2,9.9,4.95
2018-11-04,Sunday,Rogon - Lamb,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-04,Sunday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-04,Sunday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2018-11-04,Sunday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-04,Sunday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,Lamb Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-04,Sunday,Plain Naan,6,15.600000000000001,2.6,2.6,9,23.400000000000002,3.9
2018-11-04,Sunday,Lamb Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-04,Sunday,Lal Mirch Lamb,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,Lamb Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-04,Sunday,Aloo Gobi,2,11.9,5.95,5.95,2,11.9,5.95
2018-11-04,Sunday,Bhuna - Chicken Tikka,2,17.9,8.95,8.95,2,17.9,8.95
2018-11-04,Sunday,Bombay Aloo,3,17.85,5.95,5.95,3,17.85,5.95
2018-11-04,Sunday,Brinjal Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-04,Sunday,Butter Chicken,2,19.9,9.95,9.95,2,19.9,9.95
2018-11-04,Sunday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,Chicken Chilli Garlic,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,Chicken Tikka (Main),2,17.9,8.95,8.95,2,17.9,8.95
2018-11-04,Sunday,Chicken Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-04,Sunday,COBRA (330ML),1,3.95,3.95,3.95,1,3.95,3.95
2018-11-04,Sunday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-04,Sunday,Chicken Tikka Garlic,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-04,Sunday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-04,Sunday,Chicken Tikka Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-04,Sunday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2018-11-04,Sunday,Garlic Naan,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2018-11-04,Sunday,Korma - Chicken,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
2018-11-04,Sunday,Korma Sauce,2,7.9,3.95,3.95,2,7.9,3.95
2018-11-04,Sunday,Chicken Tikka Biryani,1,10.95,10.95,10.95,2,21.9,21.9
2018-11-05,Monday,Pilau Rice,4,11.8,2.95,2.95,5,14.75,3.69
2018-11-05,Monday,Persian Chicken Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2018-11-05,Monday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-05,Monday,Onion Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2018-11-05,Monday,Mango Chutney,2,1.0,0.5,0.5,6,3.0,1.5
2018-11-05,Monday,Mushroom Rice,3,11.850000000000001,3.9500000000000006,3.95,3,11.850000000000001,3.95
2018-11-05,Monday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-05,Monday,Madras - Chicken,1,7.95,7.95,7.95,1,7.95,7.95
2018-11-05,Monday,Vegetable Roll,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-05,Monday,Onion Bhajee,3,11.850000000000001,3.9500000000000006,3.95,3,11.850000000000001,3.95
2018-11-05,Monday,Plain Naan,4,10.4,2.6,2.6,4,10.4,2.6
2018-11-05,Monday,Tandoori King Prawn Garlic,1,12.95,12.95,12.95,1,12.95,12.95
2018-11-05,Monday,Plain Rice,5,14.75,2.95,2.95,5,14.75,2.95
2018-11-05,Monday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2018-11-05,Monday,Puree,1,1.95,1.95,1.95,1,1.95,1.95
2018-11-05,Monday,Red Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-05,Monday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-05,Monday,Saag Rice,2,7.9,3.95,3.95,2,7.9,3.95
2018-11-05,Monday,Spicy Papadum,1,0.8,0.8,0.8,3,2.4000000000000004,2.4
2018-11-05,Monday,Tandoori Chicken (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-05,Monday,Tandoori Chicken Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-05,Monday,Tarka Dall,1,5.95,5.95,5.95,2,11.9,11.9
2018-11-05,Monday,Lime Pickle,1,0.5,0.5,0.5,1,0.5,0.5
2018-11-05,Monday,Plain Papadum,4,3.2,0.8,0.8,14,11.200000000000001,2.8
2018-11-05,Monday,Lamb Tikka Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-05,Monday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-05,Monday,Lamb Tikka,2,9.9,4.95,4.95,2,9.9,4.95
2018-11-05,Monday,Lamb Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2018-11-05,Monday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-05,Monday,Bhuna - Chicken,1,8.95,8.95,8.95,1,8.95,8.95
2018-11-05,Monday,Bombay Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2018-11-05,Monday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-05,Monday,Cauliflower Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-05,Monday,Chapati,3,5.85,1.95,1.95,5,9.75,3.25
2018-11-05,Monday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2018-11-05,Monday,Chicken Chaat,2,9.9,4.95,4.95,2,9.9,4.95
2018-11-05,Monday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-05,Monday,Chicken Tikka (Main),2,17.9,8.95,8.95,3,26.849999999999998,13.42
2018-11-05,Monday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2018-11-05,Monday,Chicken Tikka Jalfrezi,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
